eps_t,dt,opt_factor,grad_factor,energy_factor,stddev,|e-norm(H)|
0.00372787,0.009999999999999787,0.00366401,0.00196968,0.00076357,0.10013441,2.44626711
0.00369134,0.009999999999999787,0.00362813,0.00192882,0.00074358,0.09846174,2.44646258
0.00365486,0.009999999999999787,0.00359228,0.00188889,0.00072405,0.09681713,2.44665158
0.00361841,0.009999999999999787,0.00355647,0.00184988,0.00070496,0.09520012,2.44683433
0.00358202,0.009999999999999787,0.0035207,0.00181175,0.00068633,0.09361025,2.44701103
0.00354568,0.009999999999999787,0.00348498,0.0017745,0.00066812,0.09204706,2.44718188
0.0035094,0.009999999999999787,0.00344932,0.00173809,0.00065034,0.09051013,2.44734708
0.00347321,0.009999999999999787,0.00341378,0.00170252,0.00063299,0.08899902,2.44750682
0.00343713,0.009999999999999787,0.00337833,0.00166776,0.00061605,0.08751329,2.44766128
0.00340117,0.009999999999999787,0.00334297,0.00163379,0.00059952,0.08605253,2.44781062
0.0033653,0.009999999999999787,0.00330772,0.0016006,0.00058338,0.08461632,2.44795503
0.00332956,0.009999999999999787,0.0032726,0.00156816,0.00056764,0.08320426,2.44809466
0.00329396,0.009999999999999787,0.00323762,0.00153646,0.00055228,0.08181593,2.44822967
0.00325851,0.009999999999999787,0.00320278,0.00150548,0.0005373,0.08045096,2.44836023
0.00322321,0.009999999999999787,0.0031681,0.00147519,0.00052269,0.07910893,2.44848646
0.00318807,0.009999999999999787,0.00313357,0.0014456,0.00050844,0.07778948,2.44860852
0.00315311,0.009999999999999787,0.00309922,0.00141667,0.00049455,0.07649222,2.44872655
0.00311833,0.009999999999999787,0.00306504,0.00138839,0.00048101,0.07521679,2.44884068
0.00308373,0.009999999999999787,0.00303104,0.00136074,0.00046781,0.07396281,2.44895104
0.00304933,0.009999999999999787,0.00299723,0.00133372,0.00045494,0.07272993,2.44905775
0.00301512,0.009999999999999787,0.00296362,0.0013073,0.0004424,0.0715178,2.44916094
0.00298112,0.009999999999999787,0.00293021,0.00128147,0.00043018,0.07032605,2.44926072
0.00294733,0.009999999999999787,0.00289701,0.00125621,0.00041828,0.06915437,2.4493572
0.00291375,0.009999999999999787,0.00286401,0.00123151,0.00040668,0.06800239,2.4494505
0.00288039,0.009999999999999787,0.00283123,0.00120736,0.00039538,0.0668698,2.44954072
0.00284726,0.009999999999999787,0.00279868,0.00118374,0.00038438,0.06575627,2.44962796
0.00281436,0.009999999999999787,0.00276634,0.00116064,0.00037366,0.06466148,2.44971232
0.00278169,0.009999999999999787,0.00273425,0.00113805,0.00036323,0.0635851,2.4497939
0.00274926,0.009999999999999787,0.00270239,0.00111595,0.00035306,0.06252684,2.44987279
0.00271708,0.009999999999999787,0.00267076,0.00109433,0.00034317,0.06148637,2.44994907
0.00268514,0.009999999999999787,0.00263937,0.00107319,0.00033354,0.06046342,2.45002284
0.00265344,0.009999999999999787,0.00260822,0.0010525,0.00032416,0.05945767,2.45009418
0.00262198,0.009999999999999787,0.00257732,0.00103226,0.00031503,0.05846884,2.45016316
0.00259079,0.009999999999999787,0.00254665,0.00101245,0.00030615,0.05749664,2.45022987
0.00255984,0.009999999999999787,0.00251624,0.00099307,0.0002975,0.05654079,2.45029439
0.00252915,0.009999999999999787,0.00248608,0.00097411,0.00028908,0.05560102,2.45035677
0.00249871,0.009999999999999787,0.00245617,0.00095555,0.00028089,0.05467704,2.4504171
0.00246854,0.009999999999999787,0.00242652,0.00093738,0.00027293,0.05376861,2.45047545
0.00243862,0.009999999999999787,0.00239713,0.0009196,0.00026517,0.05287544,2.45053187
0.00240898,0.009999999999999787,0.002368,0.0009022,0.00025763,0.05199729,2.45058643
0.0023796,0.009999999999999787,0.00233913,0.00088516,0.00025029,0.0511339,2.4506392
0.00235048,0.009999999999999787,0.00231051,0.00086848,0.00024316,0.05028502,2.45069023
0.00232163,0.009999999999999787,0.00228215,0.00085216,0.00023622,0.0494504,2.45073959
0.00229304,0.009999999999999787,0.00225406,0.00083617,0.00022946,0.04862981,2.45078731
0.00226472,0.009999999999999787,0.00222624,0.00082052,0.0002229,0.04782299,2.45083347
0.00223667,0.009999999999999787,0.00219867,0.00080519,0.00021651,0.04702973,2.45087811
0.00220889,0.009999999999999787,0.00217137,0.00079018,0.0002103,0.0462498,2.45092128
0.00218138,0.009999999999999787,0.00214433,0.00077547,0.00020426,0.04548295,2.45096304
0.00215413,0.009999999999999787,0.00211756,0.00076108,0.00019839,0.04472898,2.45100342
0.00212715,0.009999999999999787,0.00209105,0.00074697,0.00019268,0.04398767,2.45104247
0.00210044,0.009999999999999787,0.0020648,0.00073316,0.00018713,0.04325879,2.45108024
0.002074,0.009999999999999787,0.00203881,0.00071963,0.00018174,0.04254215,2.45111677
0.00204783,0.009999999999999787,0.00201309,0.00070637,0.00017649,0.04183753,2.4511521
0.00202192,0.009999999999999787,0.00198763,0.00069338,0.00017139,0.04114473,2.45118627
0.00199628,0.009999999999999787,0.00196243,0.00068066,0.00016644,0.04046354,2.45121932
0.0019709,0.009999999999999787,0.00193749,0.00066819,0.00016162,0.03979378,2.45125128
0.00194579,0.009999999999999787,0.00191281,0.00065597,0.00015694,0.03913525,2.4512822
0.00192094,0.009999999999999787,0.00188839,0.000644,0.00015239,0.03848775,2.4513121
0.00189636,0.009999999999999787,0.00186423,0.00063227,0.00014797,0.0378511,2.45134101
0.00187203,0.009999999999999787,0.00184033,0.00062077,0.00014367,0.03722512,2.45136899
0.00184797,0.009999999999999787,0.00181668,0.0006095,0.00013949,0.03660963,2.45139604
0.00182417,0.009999999999999787,0.00179329,0.00059846,0.00013544,0.03600444,2.45142221
0.00180063,0.009999999999999787,0.00177015,0.00058763,0.00013149,0.03540938,2.45144751
0.00177734,0.009999999999999787,0.00174727,0.00057702,0.00012766,0.03482429,2.45147199
0.00175432,0.009999999999999787,0.00172464,0.00056661,0.00012394,0.03424899,2.45149567
0.00173154,0.009999999999999787,0.00170226,0.00055641,0.00012032,0.03368332,2.45151857
0.00170902,0.009999999999999787,0.00168012,0.00054642,0.00011681,0.03312711,2.45154073
0.00168676,0.009999999999999787,0.00165824,0.00053661,0.0001134,0.0325802,2.45156215
0.00166474,0.009999999999999787,0.0016366,0.000527,0.00011008,0.03204244,2.45158288
0.00164297,0.009999999999999787,0.00161521,0.00051757,0.00010686,0.03151367,2.45160293
